time,value
2026-08-24T05:53:19.324Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:20.326Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:21.328Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:22.329Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:23.331Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:24.333Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:25.335Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:26.336Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:27.338Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:28.34Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:29.341Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:30.343Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:31.345Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:32.346Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:33.348Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:34.35Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:35.351Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:36.353Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:37.355Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:38.356Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:39.358Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:40.36Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:41.361Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:42.363Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:43.364Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
