timestamp,PIR_Motion,Accel_X,Accel_Y,Accel_Z
23:40.5,0,0.023,0.006,1.016
23:40.9,0,0.022,0.007,1.017
23:41.1,0,0.022,0.007,1.016
23:41.3,0,0.023,0.007,1.017
23:41.5,0,0.023,0.008,1.017
23:41.7,0,0.022,0.007,1.017
23:41.9,0,0.023,0.007,1.016
23:42.1,0,0.022,0.007,1.016
23:42.3,0,0.022,0.007,1.016
23:42.5,0,0.022,0.007,1.016
23:42.7,0,0.022,0.007,1.017
23:42.9,0,0.022,0.007,1.018
23:43.1,0,0.023,0.007,1.018
23:43.3,0,0.023,0.007,1.017
23:43.5,0,0.022,0.007,1.017
23:43.7,0,0.023,0.007,1.017
23:43.9,0,0.022,0.007,1.016
23:44.1,0,0.022,0.007,1.016
23:44.4,0,0.022,0.007,1.016
23:44.6,0,0.022,0.007,1.016
23:44.8,0,0.022,0.007,1.016
23:45.0,0,0.022,0.007,1.016
23:45.2,0,0.022,0.007,1.016
23:45.4,0,0.022,0.007,1.017
23:45.6,0,0.022,0.007,1.017
23:45.8,0,0.022,0.007,1.016
23:46.0,0,0.022,0.007,1.016
23:46.2,0,0.022,0.007,1.016
23:46.4,0,0.022,0.007,1.016
23:46.6,0,0.023,0.007,1.016
23:46.8,0,0.022,0.007,1.016
23:47.0,0,0.023,0.007,1.016
23:47.2,0,0.022,0.007,1.016
23:47.4,0,0.022,0.007,1.016
23:47.6,0,0.022,0.007,1.017
23:47.8,0,0.022,0.007,1.017
23:48.0,0,0.022,0.006,1.016
23:48.2,0,0.022,0.007,1.016
23:48.4,0,0.023,0.007,1.017
23:48.6,0,0.023,0.007,1.016
23:48.8,0,0.023,0.007,1.016
23:49.0,0,0.023,0.007,1.016
23:49.2,0,0.023,0.007,1.016
23:49.4,0,0.023,0.007,1.016
23:49.6,0,0.023,0.007,1.016
23:49.8,0,0.023,0.007,1.016
23:50.0,0,0.023,0.007,1.016
23:50.2,0,0.023,0.007,1.016
23:50.4,0,0.023,0.007,1.016
23:50.6,0,0.023,0.007,1.016
23:50.8,0,0.023,0.007,1.016
23:51.0,0,0.023,0.007,1.016
23:51.2,0,0.023,0.006,1.015
23:51.4,0,0.022,0.007,1.016
23:51.7,0,0.022,0.006,1.016
23:51.9,0,0.022,0.006,1.016
23:52.1,0,0.022,0.006,1.016
23:52.3,0,0.022,0.007,1.017
23:52.5,0,0.022,0.007,1.016
23:52.7,0,0.023,0.007,1.016
23:52.9,0,0.023,0.007,1.016
23:53.1,0,0.023,0.007,1.017
23:53.3,0,0.023,0.007,1.016
23:53.5,0,0.023,0.007,1.016
23:53.7,0,0.022,0.007,1.016
23:53.9,0,0.022,0.007,1.016
23:54.1,0,0.023,0.007,1.016
23:54.3,0,0.022,0.007,1.016
23:54.5,0,0.022,0.007,1.017
23:54.7,0,0.022,0.007,1.017
23:54.9,0,0.022,0.007,1.016
23:55.1,0,0.022,0.007,1.017
23:55.3,0,0.023,0.007,1.016
23:55.5,0,0.023,0.007,1.016
23:55.7,0,0.023,0.007,1.017
23:55.9,0,0.023,0.007,1.017
23:56.1,0,0.023,0.007,1.016
23:56.3,0,0.023,0.006,1.017
23:56.5,0,0.023,0.007,1.016
23:56.7,0,0.023,0.007,1.017
23:56.9,0,0.023,0.006,1.017
23:57.1,0,0.023,0.006,1.017
23:57.3,0,0.023,0.006,1.016
23:57.5,0,0.023,0.006,1.017
23:57.7,0,0.023,0.006,1.016
23:57.9,0,0.023,0.006,1.016
23:58.1,0,0.023,0.007,1.017
23:58.3,0,0.022,0.007,1.017
23:58.5,0,0.022,0.006,1.016
23:58.7,0,0.023,0.006,1.016
23:58.9,0,0.023,0.006,1.016
23:59.1,0,0.023,0.006,1.016
23:59.4,0,0.023,0.006,1.016
23:59.6,0,0.023,0.006,1.016
23:59.8,0,0.023,0.006,1.016
24:00.0,0,0.023,0.007,1.016
24:00.2,0,0.022,0.007,1.017
24:00.4,0,0.023,0.007,1.017
24:00.6,0,0.023,0.007,1.017
24:00.8,0,0.022,0.006,1.016
24:01.0,1,0.022,0.006,1.016
24:01.2,1,0.023,0.007,1.016
24:01.4,1,0.022,0.006,1.016
24:01.6,1,0.022,0.007,1.016
24:01.8,1,0.022,0.007,1.016
24:02.0,1,0.022,0.007,1.017
24:02.2,0,0.022,0.007,1.016
24:02.4,0,0.022,0.007,1.016
24:02.6,0,0.022,0.007,1.016
24:02.8,0,0.022,0.007,1.016
24:03.0,0,0.022,0.007,1.016
24:03.2,0,0.022,0.007,1.016
24:03.4,0,0.023,0.006,1.016
24:03.6,0,0.022,0.006,1.016
24:03.8,0,0.022,0.006,1.016
24:04.0,0,0.022,0.006,1.016
24:04.2,0,0.022,0.006,1.016
24:04.4,0,0.022,0.006,1.016
24:04.6,0,0.022,0.007,1.017
24:04.8,0,0.022,0.007,1.017
24:05.0,0,0.022,0.007,1.017
24:05.2,0,0.022,0.007,1.017
24:05.4,0,0.022,0.007,1.017
24:05.6,0,0.022,0.007,1.016
24:05.8,0,0.023,0.007,1.016
24:06.0,0,0.023,0.007,1.017
24:06.3,0,0.023,0.007,1.017
24:06.5,0,0.023,0.006,1.016
24:06.7,0,0.023,0.007,1.017
24:06.9,0,0.023,0.007,1.017
24:07.1,0,0.023,0.007,1.017
24:07.3,0,0.023,0.007,1.016
24:07.5,0,0.023,0.007,1.016
24:07.7,0,0.022,0.007,1.016
24:07.9,0,0.023,0.007,1.016
24:08.1,0,0.022,0.007,1.016
24:08.3,0,0.022,0.007,1.016
24:08.5,0,0.022,0.007,1.017
24:08.7,0,0.023,0.007,1.017
24:08.9,0,0.023,0.007,1.017
24:09.1,0,0.023,0.007,1.017
24:09.3,0,0.023,0.007,1.017
24:09.5,0,0.023,0.008,1.017
24:09.7,0,0.023,0.007,1.017
24:09.9,0,0.022,0.007,1.017
24:10.1,0,0.023,0.007,1.017
24:10.3,0,0.022,0.007,1.017
24:10.5,0,0.022,0.007,1.017
24:10.7,0,0.022,0.007,1.017
24:10.9,0,0.023,0.007,1.017
24:11.1,0,0.022,0.007,1.016
24:11.3,0,0.022,0.007,1.017
24:11.5,0,0.022,0.008,1.017
24:11.7,0,0.022,0.007,1.016
24:11.9,0,0.022,0.007,1.017
24:12.1,0,0.022,0.007,1.017
24:12.3,0,0.023,0.007,1.017
24:12.5,0,0.023,0.007,1.017
24:12.7,0,0.023,0.007,1.017
24:12.9,0,0.023,0.007,1.017
24:13.1,0,0.023,0.007,1.017
24:13.3,0,0.023,0.007,1.017
24:13.5,0,0.023,0.007,1.017
24:13.8,0,0.023,0.007,1.017
24:14.0,0,0.023,0.007,1.017
24:14.2,0,0.022,0.007,1.017
24:14.4,0,0.022,0.007,1.016
24:14.6,0,0.022,0.007,1.017
24:14.8,0,0.023,0.006,1.017
24:15.0,0,0.023,0.006,1.017
24:15.2,0,0.023,0.007,1.017
24:15.4,0,0.023,0.007,1.017
24:15.6,0,0.023,0.007,1.016
24:15.8,0,0.023,0.007,1.016
24:16.0,0,0.023,0.007,1.016
24:16.2,0,0.022,0.007,1.017
24:16.4,0,0.022,0.007,1.017
24:16.6,0,0.022,0.007,1.017
24:16.8,0,0.022,0.007,1.017
24:17.0,0,0.023,0.007,1.017
24:17.2,0,0.023,0.007,1.017
24:17.4,0,0.023,0.007,1.016
24:17.6,0,0.023,0.007,1.017
24:17.8,0,0.023,0.007,1.017
24:18.0,0,0.023,0.007,1.016
24:18.2,0,0.023,0.007,1.017
24:18.4,0,0.023,0.007,1.017
24:18.6,0,0.023,0.007,1.017
24:18.8,0,0.023,0.006,1.017
24:19.0,0,0.023,0.007,1.017
24:19.2,0,0.023,0.007,1.017
24:19.4,0,0.023,0.007,1.017
24:19.6,0,0.023,0.007,1.017
24:19.8,0,0.023,0.007,1.016
24:20.0,0,0.023,0.007,1.016
24:20.2,0,0.023,0.007,1.016
24:20.4,0,0.023,0.007,1.016
24:20.6,0,0.023,0.006,1.015
24:20.8,0,0.022,0.006,1.015
24:21.0,0,0.023,0.006,1.015
24:21.3,0,0.023,0.006,1.014
24:21.5,0,0.023,0.007,1.015
24:21.7,0,0.023,0.007,1.016
24:21.9,0,0.023,0.007,1.016
24:22.1,0,0.023,0.006,1.016
24:22.3,0,0.023,0.007,1.016
24:22.5,0,0.023,0.007,1.016
24:22.7,0,0.023,0.006,1.016
24:22.9,0,0.023,0.006,1.016
24:23.1,0,0.023,0.007,1.016
24:23.3,0,0.023,0.006,1.016
24:23.5,0,0.022,0.006,1.016
24:23.7,0,0.022,0.007,1.015
24:23.9,0,0.022,0.007,1.016
24:24.1,0,0.022,0.007,1.016
24:24.3,0,0.022,0.007,1.016
24:24.5,0,0.022,0.006,1.016
24:24.7,0,0.023,0.007,1.017
24:24.9,0,0.023,0.007,1.016
24:25.1,0,0.023,0.006,1.016
24:25.3,0,0.023,0.007,1.017
24:25.5,0,0.023,0.007,1.017
24:25.7,0,0.022,0.006,1.016
24:25.9,1,0.023,0.007,1.017
24:26.1,1,0.023,0.007,1.017
24:26.3,1,0.022,0.006,1.016
24:26.5,1,0.022,0.006,1.016
24:26.7,1,0.022,0.007,1.016
24:26.9,1,0.022,0.007,1.016
24:27.1,0,0.022,0.008,1.016
24:27.3,0,0.023,0.008,1.016
24:27.5,0,0.023,0.007,1.016
24:27.7,0,0.023,0.008,1.016
24:27.9,0,0.023,0.007,1.016
24:28.1,0,0.023,0.007,1.015
24:28.3,0,0.023,0.007,1.016
24:28.5,0,0.023,0.007,1.016
24:28.8,0,0.023,0.007,1.016
24:29.0,0,0.023,0.007,1.016
24:29.2,0,0.023,0.007,1.017
24:29.4,0,0.023,0.007,1.017
24:29.6,0,0.023,0.006,1.016
24:29.8,0,0.023,0.007,1.016
24:30.0,0,0.023,0.007,1.017
24:30.2,0,0.023,0.006,1.016
24:30.4,0,0.023,0.006,1.017
24:30.6,0,0.023,0.006,1.017
24:30.8,0,0.023,0.006,1.017
24:31.0,0,0.022,0.007,1.017
24:31.2,0,0.022,0.007,1.017
24:31.4,0,0.022,0.007,1.017
24:31.6,0,0.023,0.007,1.016
24:31.8,0,0.022,0.007,1.017
24:32.0,0,0.023,0.007,1.016
24:32.2,0,0.023,0.007,1.016
24:32.4,0,0.023,0.007,1.016
24:32.6,0,0.023,0.007,1.016
24:32.8,0,0.023,0.008,1.017
24:33.0,0,0.023,0.008,1.017
24:33.2,0,0.023,0.007,1.017
24:33.4,0,0.023,0.007,1.017
24:33.6,0,0.023,0.007,1.017
24:33.8,0,0.023,0.007,1.016
24:34.0,0,0.022,0.007,1.016
24:34.2,0,0.022,0.007,1.016
24:34.4,0,0.022,0.006,1.015
24:34.6,0,0.023,0.007,1.016
24:34.8,0,0.022,0.007,1.016
24:35.0,0,0.023,0.007,1.016
24:35.2,0,0.023,0.006,1.015
24:35.4,0,0.023,0.007,1.016
24:35.6,0,0.023,0.007,1.015
24:35.9,0,0.023,0.007,1.016
24:36.1,0,0.023,0.007,1.016
24:36.3,0,0.023,0.008,1.016
24:36.5,0,0.023,0.007,1.016
24:36.7,0,0.023,0.008,1.016
24:36.9,0,0.023,0.007,1.016
24:37.1,0,0.023,0.007,1.016
24:37.3,0,0.023,0.007,1.016
24:37.5,0,0.023,0.007,1.016
24:37.7,0,0.023,0.007,1.016
24:37.9,0,0.023,0.007,1.017
24:38.1,0,0.023,0.007,1.016
24:38.3,0,0.023,0.007,1.016
24:38.5,0,0.023,0.007,1.017
24:38.7,0,0.023,0.006,1.016
24:38.9,0,0.023,0.007,1.016
24:39.1,0,0.023,0.007,1.016
24:39.3,0,0.023,0.007,1.016
24:39.5,1,0.023,0.007,1.016
24:39.7,1,0.023,0.007,1.016
24:39.9,1,0.023,0.007,1.016
24:40.1,1,0.023,0.007,1.016
24:40.3,1,0.023,0.006,1.016
24:40.5,1,0.023,0.007,1.016
24:40.7,0,0.023,0.006,1.015
24:40.9,0,0.023,0.006,1.015
24:41.1,0,0.023,0.006,1.015
24:41.3,0,0.022,0.006,1.015
24:41.5,0,0.022,0.006,1.016
24:41.7,0,0.023,0.006,1.015
24:41.9,0,0.023,0.006,1.015
24:42.1,0,0.023,0.006,1.016
24:42.3,0,0.023,0.007,1.016
24:42.5,0,0.023,0.007,1.015
24:42.8,0,0.023,0.007,1.016
24:43.0,0,0.023,0.007,1.016
24:43.2,0,0.023,0.006,1.016
24:43.4,0,0.023,0.007,1.016
24:43.6,0,0.023,0.007,1.016
24:43.8,0,0.023,0.006,1.016
24:44.0,0,0.023,0.006,1.015
24:44.2,0,0.023,0.007,1.016
24:44.4,1,0.024,0.007,1.014
24:44.6,1,0.024,0.006,1.012
24:44.8,1,0.024,0.007,1.014
24:45.0,1,0.024,0.007,1.015
24:45.2,1,0.024,0.006,1.013
24:45.4,1,0.022,0.007,1.016
24:45.6,0,0.022,0.007,1.018
24:45.8,0,0.022,0.007,1.016
24:46.0,0,0.022,0.007,1.015
24:46.2,0,0.022,0.007,1.017
24:46.4,0,0.022,0.007,1.017
24:46.6,0,0.022,0.007,1.017
24:46.8,0,0.022,0.008,1.018
24:47.0,0,0.023,0.007,1.017
24:47.2,0,0.022,0.007,1.017
24:47.4,0,0.023,0.007,1.017
24:47.6,0,0.023,0.007,1.017
24:47.8,0,0.023,0.007,1.016
24:48.0,0,0.023,0.007,1.016
24:48.2,0,0.023,0.007,1.016
24:48.4,0,0.023,0.008,1.017
24:48.6,0,0.023,0.008,1.017
24:48.8,0,0.023,0.007,1.017
24:49.0,0,0.023,0.007,1.017
24:49.2,0,0.023,0.007,1.017
24:49.4,0,0.023,0.007,1.016
24:49.6,0,0.023,0.007,1.016
24:49.8,0,0.023,0.007,1.016
24:50.0,0,0.023,0.007,1.016
24:50.3,0,0.023,0.007,1.016
24:50.5,0,0.023,0.007,1.016
24:50.7,0,0.023,0.007,1.016
24:50.9,0,0.023,0.007,1.017
24:51.1,0,0.023,0.007,1.016
24:51.3,0,0.023,0.007,1.016
24:51.5,0,0.023,0.007,1.016
24:51.7,0,0.023,0.006,1.016
24:51.9,0,0.023,0.007,1.016
24:52.1,0,0.023,0.007,1.016
24:52.3,0,0.022,0.007,1.015
24:52.5,0,0.023,0.007,1.016
24:52.7,0,0.023,0.007,1.016
24:52.9,0,0.022,0.007,1.016
24:53.1,0,0.023,0.007,1.016
24:53.3,0,0.023,0.007,1.016
24:53.5,0,0.023,0.007,1.016
24:53.7,0,0.023,0.007,1.016
24:53.9,0,0.023,0.007,1.016
24:54.1,0,0.023,0.007,1.016
24:54.3,0,0.022,0.007,1.015
24:54.5,0,0.023,0.007,1.015
24:54.7,0,0.023,0.007,1.015
24:54.9,0,0.023,0.007,1.015
24:55.1,0,0.023,0.007,1.016
24:55.3,0,0.023,0.007,1.016
24:55.5,0,0.023,0.007,1.016
24:55.7,0,0.023,0.007,1.016
24:55.9,0,0.023,0.007,1.017
24:56.1,0,0.023,0.007,1.016
24:56.3,0,0.023,0.007,1.016
24:56.5,0,0.023,0.007,1.016
24:56.7,0,0.023,0.007,1.016
24:57.0,0,0.023,0.007,1.016
24:57.2,0,0.023,0.007,1.016
24:57.4,0,0.023,0.007,1.016
24:57.6,0,0.023,0.008,1.017
24:57.8,0,0.022,0.008,1.017
24:58.0,0,0.022,0.007,1.016
24:58.2,0,0.022,0.007,1.016
24:58.4,0,0.022,0.007,1.016
24:58.6,0,0.022,0.007,1.015
24:58.8,0,0.023,0.007,1.015
24:59.0,0,0.023,0.007,1.016
24:59.2,0,0.023,0.007,1.015
24:59.4,0,0.023,0.007,1.015
24:59.6,0,0.023,0.007,1.016
24:59.8,0,0.023,0.007,1.016
25:00.0,0,0.023,0.007,1.016
25:00.2,0,0.023,0.007,1.016
25:00.4,0,0.023,0.007,1.016
25:00.6,0,0.022,0.006,1.016
25:00.8,0,0.022,0.007,1.016
25:01.0,0,0.023,0.007,1.016
25:01.2,0,0.022,0.006,1.016
25:01.4,0,0.023,0.007,1.016
25:01.6,0,0.023,0.007,1.016
25:01.8,0,0.023,0.007,1.016
25:02.0,0,0.022,0.007,1.016
25:02.2,0,0.023,0.007,1.016
25:02.4,0,0.022,0.007,1.016
25:02.6,0,0.022,0.007,1.016
25:02.8,0,0.022,0.007,1.016
25:03.0,0,0.023,0.007,1.016
25:03.2,0,0.023,0.007,1.017
25:03.4,0,0.023,0.007,1.017
25:03.6,0,0.023,0.007,1.017
25:03.8,0,0.022,0.007,1.017
25:04.0,0,0.022,0.007,1.017
25:04.3,0,0.022,0.007,1.017
25:04.5,0,0.022,0.007,1.017
25:04.7,0,0.022,0.007,1.016
25:04.9,0,0.022,0.007,1.016
25:05.1,0,0.022,0.006,1.016
25:05.3,0,0.022,0.007,1.015
25:05.5,0,0.023,0.007,1.015
25:05.7,0,0.023,0.007,1.016
25:05.9,0,0.023,0.007,1.015
25:06.1,0,0.023,0.007,1.016
25:06.3,0,0.022,0.007,1.016
25:06.5,0,0.023,0.007,1.016
25:06.7,0,0.022,0.007,1.016
25:06.9,0,0.022,0.007,1.016
25:07.1,0,0.023,0.007,1.016
25:07.3,0,0.023,0.007,1.017
25:07.5,0,0.022,0.007,1.017
25:07.7,0,0.022,0.007,1.017
25:07.9,0,0.023,0.007,1.016
25:08.1,0,0.023,0.007,1.016
25:08.3,0,0.023,0.007,1.016
25:08.5,0,0.023,0.007,1.016
25:08.7,0,0.023,0.006,1.016
25:08.9,0,0.023,0.006,1.016
25:09.1,0,0.022,0.006,1.017
25:09.3,0,0.023,0.006,1.016
25:09.5,0,0.022,0.007,1.016
25:09.7,0,0.023,0.007,1.016
25:09.9,0,0.023,0.006,1.016
25:10.1,0,0.023,0.007,1.016
25:10.3,0,0.023,0.006,1.017
25:10.5,0,0.023,0.006,1.016
25:10.7,0,0.023,0.006,1.016
25:10.9,0,0.023,0.007,1.016
25:11.1,0,0.023,0.006,1.016
25:11.3,0,0.023,0.007,1.016
25:11.5,0,0.023,0.007,1.016
25:11.8,0,0.023,0.007,1.016
25:12.0,0,0.023,0.006,1.016
25:12.2,0,0.023,0.007,1.017
25:12.4,0,0.023,0.007,1.017
25:12.6,0,0.023,0.007,1.017
25:12.8,0,0.023,0.007,1.017
25:13.0,0,0.023,0.007,1.017
25:13.2,0,0.023,0.007,1.016
25:13.4,0,0.023,0.006,1.015
25:13.6,0,0.023,0.007,1.016
25:13.8,0,0.023,0.007,1.017
25:14.0,0,0.023,0.007,1.016
25:14.2,0,0.023,0.007,1.017
25:14.4,0,0.023,0.008,1.017
25:14.6,0,0.023,0.007,1.016
25:14.8,0,0.023,0.007,1.016
25:15.0,0,0.023,0.007,1.016
25:15.2,0,0.023,0.007,1.016
25:15.4,0,0.023,0.007,1.015
25:15.6,0,0.023,0.008,1.016
25:15.8,0,0.023,0.007,1.016
25:16.0,0,0.023,0.007,1.016
25:16.2,0,0.023,0.007,1.016
25:16.4,0,0.023,0.007,1.016
25:16.6,0,0.023,0.007,1.016
25:16.8,0,0.023,0.007,1.017
25:17.0,0,0.023,0.006,1.017
25:17.2,0,0.023,0.007,1.017
25:17.4,0,0.023,0.007,1.018
25:17.6,0,0.023,0.007,1.017
25:17.8,0,0.023,0.007,1.016
25:18.0,0,0.023,0.007,1.017
25:18.2,0,0.023,0.007,1.016
25:18.4,0,0.023,0.007,1.016
25:18.6,0,0.023,0.006,1.015
25:18.8,0,0.022,0.006,1.015
25:19.1,0,0.023,0.007,1.015
25:19.3,0,0.023,0.007,1.015
25:19.5,0,0.023,0.007,1.016
25:19.7,0,0.023,0.007,1.016
25:19.9,0,0.023,0.007,1.017
25:20.1,0,0.023,0.007,1.017
25:20.3,0,0.023,0.007,1.017
25:20.5,0,0.022,0.007,1.017
25:20.7,0,0.023,0.007,1.017
25:20.9,0,0.022,0.007,1.017
25:21.1,0,0.022,0.007,1.016
25:21.3,0,0.023,0.007,1.016
25:21.5,0,0.023,0.007,1.015
25:21.7,0,0.023,0.007,1.015
25:21.9,0,0.023,0.007,1.015
25:22.1,0,0.023,0.007,1.015
25:22.3,0,0.023,0.007,1.016
25:22.5,0,0.023,0.007,1.016
25:22.7,0,0.023,0.007,1.016
25:22.9,0,0.023,0.007,1.016
25:23.1,0,0.023,0.007,1.017
25:23.3,0,0.022,0.007,1.016
25:23.5,0,0.022,0.007,1.016
25:23.7,0,0.022,0.007,1.017
25:23.9,0,0.022,0.007,1.017
25:24.1,0,0.022,0.007,1.016
25:24.3,0,0.022,0.007,1.016
25:24.5,0,0.023,0.007,1.016
25:24.7,0,0.023,0.006,1.016
25:24.9,0,0.022,0.006,1.016
25:25.1,0,0.022,0.006,1.016
25:25.3,0,0.022,0.006,1.016
25:25.5,0,0.022,0.006,1.016
25:25.7,0,0.022,0.006,1.016
25:25.9,0,0.023,0.007,1.016
25:26.2,0,0.022,0.007,1.016
25:26.4,0,0.023,0.007,1.016
25:26.6,0,0.023,0.008,1.016
25:26.8,0,0.023,0.007,1.016
25:27.0,0,0.023,0.007,1.015
25:27.2,0,0.023,0.007,1.015
25:27.4,0,0.023,0.007,1.016
25:27.6,0,0.023,0.007,1.016
25:27.8,0,0.023,0.007,1.016
25:28.0,0,0.023,0.007,1.016
25:28.2,0,0.023,0.007,1.016
25:28.4,0,0.022,0.006,1.016
25:28.6,0,0.023,0.007,1.016
25:28.8,0,0.022,0.007,1.016
25:29.0,0,0.022,0.007,1.015
25:29.2,0,0.023,0.007,1.016
25:29.4,0,0.023,0.007,1.015
25:29.6,0,0.022,0.007,1.015
25:29.8,0,0.023,0.007,1.016
25:30.0,0,0.023,0.007,1.016
25:30.2,0,0.023,0.006,1.016
25:30.4,0,0.023,0.007,1.016
25:30.6,0,0.023,0.007,1.016
25:30.8,0,0.023,0.007,1.016
25:31.0,0,0.023,0.007,1.016
25:31.2,0,0.023,0.007,1.016
25:31.4,0,0.023,0.007,1.017
25:31.6,0,0.022,0.007,1.017
25:31.8,0,0.023,0.007,1.017
25:32.0,0,0.022,0.006,1.015
25:32.2,0,0.022,0.006,1.016
25:32.4,0,0.022,0.006,1.015
25:32.6,0,0.023,0.006,1.015
25:32.8,0,0.022,0.006,1.015
25:33.0,0,0.023,0.007,1.016
25:33.2,0,0.023,0.007,1.016
25:33.4,0,0.023,0.007,1.016
25:33.7,0,0.023,0.007,1.016
25:33.9,0,0.023,0.007,1.016
25:34.1,0,0.023,0.007,1.016
25:34.3,0,0.023,0.007,1.016
25:34.5,0,0.022,0.007,1.016
25:34.7,0,0.022,0.006,1.017
25:34.9,0,0.023,0.007,1.018
25:35.1,0,0.022,0.006,1.017
25:35.3,0,0.022,0.006,1.017
25:35.5,0,0.023,0.007,1.016
25:35.7,0,0.023,0.007,1.016
25:35.9,0,0.022,0.006,1.015
25:36.1,0,0.022,0.006,1.016
25:36.3,0,0.023,0.007,1.016
25:36.5,0,0.023,0.007,1.016
25:36.7,0,0.022,0.007,1.016
25:36.9,0,0.023,0.007,1.016
25:37.1,0,0.023,0.007,1.016
25:37.3,0,0.023,0.006,1.016
25:37.5,0,0.022,0.007,1.016
25:37.7,0,0.023,0.007,1.016
25:37.9,0,0.023,0.007,1.016
25:38.1,0,0.022,0.007,1.016
25:38.3,0,0.022,0.007,1.016
25:38.5,0,0.023,0.007,1.016
25:38.7,0,0.022,0.007,1.017
25:38.9,0,0.022,0.006,1.016
25:39.1,0,0.023,0.007,1.017
25:39.3,0,0.023,0.007,1.017
25:39.5,0,0.022,0.007,1.017
25:39.7,0,0.023,0.007,1.016
25:39.9,0,0.023,0.007,1.016
25:40.1,0,0.023,0.006,1.017
25:40.3,0,0.023,0.006,1.017
25:40.5,0,0.023,0.006,1.017
25:40.7,0,0.023,0.006,1.016
25:40.9,0,0.023,0.007,1.017
25:41.2,0,0.023,0.006,1.016
25:41.4,0,0.023,0.006,1.016
25:41.6,0,0.023,0.007,1.017
25:41.8,0,0.023,0.007,1.016
25:42.0,0,0.023,0.006,1.016
25:42.2,0,0.023,0.007,1.016
25:42.4,0,0.023,0.007,1.016
25:42.6,0,0.023,0.006,1.016
25:42.8,0,0.023,0.006,1.017
25:43.0,0,0.023,0.007,1.017
25:43.2,0,0.023,0.007,1.017
25:43.4,0,0.023,0.007,1.016
25:43.6,0,0.023,0.007,1.016
25:43.8,0,0.023,0.007,1.016
25:44.0,0,0.023,0.006,1.016
25:44.2,0,0.023,0.007,1.016
25:44.4,0,0.023,0.007,1.016
25:44.6,0,0.023,0.007,1.016
25:44.8,0,0.023,0.007,1.016
25:45.0,0,0.023,0.007,1.017
25:45.2,0,0.022,0.007,1.016
25:45.4,0,0.023,0.007,1.016
25:45.6,0,0.022,0.007,1.016
25:45.8,0,0.022,0.007,1.016
25:46.0,0,0.022,0.007,1.016
25:46.2,0,0.022,0.007,1.016
25:46.4,0,0.022,0.008,1.016
25:46.6,0,0.022,0.008,1.016
25:46.8,0,0.023,0.008,1.016
25:47.0,0,0.023,0.007,1.017
25:47.2,0,0.023,0.007,1.017
25:47.4,0,0.023,0.007,1.017
25:47.6,0,0.023,0.007,1.017
25:47.8,0,0.023,0.007,1.017
25:48.0,0,0.023,0.007,1.017
25:48.3,0,0.023,0.007,1.017
25:48.5,0,0.023,0.007,1.017
25:48.7,0,0.023,0.007,1.017
25:48.9,0,0.023,0.007,1.017
25:49.1,0,0.023,0.007,1.017
25:49.3,0,0.023,0.007,1.017
25:49.5,0,0.023,0.006,1.017
25:49.7,0,0.022,0.006,1.016
25:49.9,0,0.022,0.006,1.016
25:50.1,0,0.022,0.006,1.016
25:50.3,0,0.023,0.006,1.016
25:50.5,0,0.023,0.007,1.016
25:50.7,0,0.023,0.007,1.016
25:50.9,0,0.022,0.006,1.016
25:51.1,0,0.023,0.006,1.016
25:51.3,0,0.022,0.006,1.016
25:51.5,0,0.022,0.005,1.016
25:51.7,0,0.022,0.006,1.017
25:51.9,0,0.023,0.009,1.017
25:52.1,0,0.022,0.007,1.017
25:52.3,0,0.023,0.009,1.017
25:52.5,0,0.023,0.01,1.018
25:52.7,0,0.023,0.008,1.016
25:52.9,0,0.023,0.007,1.016
25:53.1,0,0.023,0.008,1.017
25:53.3,0,0.022,0.008,1.016
25:53.5,0,0.022,0.007,1.017
25:53.7,0,0.023,0.007,1.017
25:53.9,0,0.022,0.007,1.017
25:54.1,0,0.023,0.007,1.017
25:54.3,0,0.023,0.007,1.016
25:54.5,0,0.023,0.007,1.016
25:54.7,0,0.023,0.007,1.016
25:54.9,0,0.023,0.007,1.017
25:55.1,0,0.023,0.007,1.016
25:55.4,0,0.023,0.007,1.016
25:55.6,0,0.023,0.008,1.017
25:55.8,0,0.023,0.007,1.017
25:56.0,0,0.022,0.007,1.016
25:56.2,0,0.022,0.007,1.016
25:56.4,0,0.023,0.007,1.016
25:56.6,0,0.022,0.007,1.017
25:56.8,0,0.022,0.007,1.017
25:57.0,0,0.023,0.007,1.017
25:57.2,0,0.023,0.007,1.017
25:57.4,0,0.023,0.007,1.018
25:57.6,0,0.023,0.007,1.017
25:57.8,0,0.023,0.007,1.016
25:58.0,0,0.023,0.007,1.016
25:58.2,0,0.022,0.007,1.016
25:58.4,0,0.022,0.007,1.016
25:58.6,0,0.022,0.007,1.016
25:58.8,0,0.022,0.007,1.016
25:59.0,0,0.023,0.007,1.016
25:59.2,0,0.023,0.007,1.016
25:59.4,0,0.023,0.007,1.017
25:59.6,0,0.023,0.007,1.017
25:59.8,0,0.023,0.007,1.017
26:00.0,0,0.023,0.007,1.017
26:00.2,0,0.023,0.007,1.017
26:00.4,0,0.023,0.007,1.017
26:00.6,0,0.023,0.007,1.016
26:00.8,0,0.023,0.006,1.016
26:01.0,0,0.023,0.007,1.015
26:01.2,0,0.023,0.007,1.016
26:01.4,0,0.023,0.006,1.015
26:01.6,0,0.023,0.006,1.016
26:01.8,0,0.023,0.007,1.016
26:02.0,0,0.022,0.006,1.016
